seqname,tax_id
A00003241,f__[Acetivibrionaceae]
A00003240,g__Neisseria
A00001485,g__Clostridium
A00001484,g__Chlamydophila
A00001489,f__Oxalobacteraceae
A00001488,f__Lachnospiraceae
A00005300,g__Bacteroides
C00000888,g__Akkermansia
C00000889,g__Bacteroides
A00005301,f__Alcaligenaceae
C00000883,o__Clostridiales
C00000880,g__Escherichia
C00000886,g__Ruminococcuse1
C00000887,g__Alistipes
C00000884,f__Oscillospiraceae
C00000885,f__Lachnospiraceae
A00000743,g__Salmonella
A00000742,g__Salmonella
A00000741,g__Salmonella
A00000740,g__Rhodopseudomonas
A00000747,g__Staphylococcus
A00000746,g__Salmonella
A00000745,g__Salmonella
A00000744,g__Salmonella
A00005304,g__Leptospira
A00000749,g__Stenotrophomonas
A00000748,g__Stenotrophomonas
A00005305,g__Salmonella
A00005306,g__Salmonella
A00005307,g__Xanthomonas
A00005308,g__Citrobacter
A00005309,g__Salmonella
A00004548,g__Flavobacterium
A00001832,s__periodonticum
A00001833,s__nucleatum
A00001830,g__Sulfurimonas
A00001831,f__Synechococcaceae
A00001836,f__Helicobacteraceae
A00001837,g__Thermotoga
A00001834,s__nucleatum
A00001835,s__nucleatum
A00001838,c__Oxyphotobacteria
A00001839,g__Prevotella
A00004668,g__Thioalkalivibrio
A00004669,g__Thioalkalivibrio
C00000468,g__Phascolarctobacterium
C00000469,f__Ruminococcaceae
C00000460,c__Alphaproteobacteria
C00000462,f__Coriobacteriaceae
C00000464,g__Allobaculum
C00000798,f__Saprospiraceae
C00000799,f__Xanthomonadaceae
C00000796,g__Candidatus_Accumulibacter
C00000797,c__OPB56
C00000794,f__Opitutaceae
C00000795,k__Bacteria
C00000792,o__HOC36
C00000793,o__HOC36
C00000790,f__Cryomorphaceae
C00000791,o__Anaerolineales
A00005137,g__Actinomadura
A00005136,g__Bacillus
A00005135,g__Mycobacterium
A00005134,g__Methylobacterium
A00005133,g__Hymenobacter
A00005132,o__Oceanospirillales
A00005131,g__Loktanella
A00005130,g__Massilia
A00005139,g__Enterococcus
A00005138,g__Nocardioides
C00002541n0,p__Proteobacteria
C00002541n1,p__Proteobacteria
C00002540,g__Niastella
C00002543n0,p__Proteobacteria
C00002543n1,p__Proteobacteria
A00001656,f__Flavobacteriaceae
A00001657,g__Chlorobium
A00001654,g__Campylobacter
A00001652,g__Campylobacter
A00001653,g__Campylobacter
A00001650,g__Campylobacter
A00001651,g__Campylobacter
C00002545,p__Bacteroidetes
A00001658,g__Crocosphaera
A00001659,g__Desulfuromonas
A00002879,g__Propionibacterium
A00002878,g__Bacillus
A00002873,f__Promicromonosporaceae
A00002872,f__Methylophilaceae
A00002871,g__Ectothiorhodospira
A00002870,g__Actinobacillus
A00002877,g__Clostridium
A00002876,g__Eggerthella
A00002875,g__Francisella
A00002874,g__Burkholderia
C00002109,g__Peptoniphilus
C00002548n0,p__Parcubacteria
C00002548n1,p__Parcubacteria
C00002102,g__Staphylococcus
C00002107,g__Leuconostoc
C00002106n0,g__Propionibacterium
C00002106n1,g__Propionibacterium
A00003478,g__Staphylococcus
A00003479,g__Leptospira
A00003470,g__Yersinia
A00003471,g__Alcanivorax
A00003472,g__Rickettsia
A00003473,g__Yersinia
A00003474,g__Burkholderia
A00003475,g__Mycobacterium
A00003476,g__Brachyspira
A00003477,g__Novosphingobium
A00002309,g__Listeria
A00002308,g__Burkholderia
A00002301,g__Succinatimonas
A00002300,f__Veillonellaceae
A00002303,g__Escherichia
A00002302,g__Rhodanobacter
A00002305,g__Selenomonas
A00002304,g__Rickettsia
A00002307,g__Rhodospirillum
A00002306,f__Pseudoalteromonadaceae
A00003658,g__Gardnerella
A00003659,g__Bifidobacterium
A00003654,g__Enterococcus
A00003655,f__Chromatiaceae
A00003656,g__Mycobacterium
A00003657,g__Streptococcus
A00003650,g__Dialister
A00003651,f__Chromatiaceae
A00003652,g__Propionibacterium
A00003653,g__Photobacterium
A00005491,g__Staphylococcus
C00000852,g__Succinatimonas
A00005275,g__Marinobacter
A00005493,o__Lactobacillales
A00005496,g__Pseudomonas
A00000350,g__Pyrococcus
A00000351,g__Pyrococcus
A00000352,g__Sulfolobus
A00000354,g__Sulfolobus
A00000355,g__Thermococcus
A00000356,g__Thermoplasma
A00000357,g__Thermoplasma
A00000686,g__Yersinia
A00000687,g__Thermotoga
A00000684,g__Xylella
A00000685,g__Xylella
A00000682,g__Pyrobaculum
A00000683,g__Ureaplasma
A00000680,g__Thermoanaerobacter
A00000681,g__Thermoanaerobacter
A00000688,g__Acidithiobacillus
A00000689,g__Acinetobacter
A00000538,g__Bacillus
A00000539,g__Bacillus
A00000534,g__Alkaliphilus
A00000535,g__Anaeromyxobacter
A00000536,g__Arcobacter
A00000537,g__Bacillus
A00000530,g__Vibrio
A00000531,g__Yersinia
A00000532,g__Methanocella
A00000533,f__Pasteurellaceae
A00001339,g__Neisseria
A00001338,f__Entomoplasmataceae
A00001335,g__Mycoplasma
A00001334,g__Mycobacterium
A00001337,g__Ureaplasma
A00001336,g__Mycoplasma
A00001331,f__Methanobacteriaceae
A00001330,g__Mesorhizobium
A00001333,g__Micromonospora
A00001332,g__Methylovorus
A00002688,g__Peptoniphilus
A00002689,g__Ruminococcus
A00002684,g__Finegoldia
A00002685,g__Acinetobacter
A00002686,g__Bifidobacterium
A00002687,g__Lactobacillus
A00002680,g__Salmonella
A00002681,g__Anaplasma
A00002682,g__Methyloversatilis
A00002683,g__Bacillus
A00000828,g__Salmonella
A00000829,g__Shewanella
A00000822,g__Mycobacterium
A00000823,g__Pseudomonas
A00000820,g__Methylobacterium
A00000821,g__Methylocella
A00000826,f__Rhodospirillales
A00000827,g__Salmonella
A00000824,g__Rhizobium
A00000825,g__Rhodobacter
A00001483,g__Chlamydophila
A00001482,g__Chlamydia
A00001481,g__Carnobacterium
A00001480,g__Capnocytophaga
A00001487,f__Lachnospiraceae
A00001486,g__Clostridium
A00004309,g__Lactobacillus
A00004308,g__Mycobacterium
A00004307,g__Vibrio
A00004306,g__Peptoclostridium
A00004305,g__Flavobacterium
A00004304,g__Methyloversatilis
A00004303,g__Peptoclostridium
A00004302,o__Rhizobiales
A00004301,g__Vibrio
A00004300,g__Spirochaeta
A00002460,g__Listeria
A00002461,g__Gemella
A00002463,f__Alteromonadaceae
A00002464,g__Roseovarius
A00002465,g__Marinomonas
A00002466,g__Desulfosporosinus
A00002467,g__Maritimibacter
A00002468,g__Actinobacillus
A00002469,f__Lactobacillaceae
C00000635,o__[Saccharimonales]
C00000634,o__[Saccharimonales]
C00000637,f__Chitinophagaceae
C00000636,o__WD2101
C00000631,o__[Microgenomatales]
C00000630,p__Parcubacteria
C00000633,o__Anaerolineales
C00000632,o__[Saccharimonales]
C00000639,f__Sphingomonadaceae
C00000638,f__Rhodothermaceae
A00005446,g__Pseudomonas
A00003225,g__Lachnoclostridium
A00003224,f__Isosphaeraceae
A00003227,g__Teredinibacter
A00003226,o__Oceanospirillales
A00003221,g__Borrelia
A00003220,g__Peptoclostridium
A00003223,g__Mycobacterium
A00003222,g__Pseudomonas
A00003229,g__Gluconacetobacter
A00003228,g__Blattabacterium
A00004949,f__Pseudanabaenaceae
A00004948,g__Thioalkalivibrio
A00004941,g__Enterococcus
A00004940,g__Enterococcus
A00004943,g__Acinetobacter
A00004942,g__Enterococcus
A00004944,g__Enterobacter
A00004947,g__Lactococcus
A00004946,g__Streptococcus
A00004140,g__Saccharomonospora
A00000404,g__Francisella
A00000405,f__Flavobacteriaceae
A00000406,f__Ectothiorhodospiraceae
A00002297,o__[Nitratiruptorales]
A00000407,g__Lactobacillus
A00002296,g__Thermoanaerobacteraceae
A00000400,c__Gammaproteobacteria
A00002295,g__Lactococcus
A00000401,g__Chlorobium
A00001818,g__Mycoplasma
A00001819,o__Chlamydiales
A00002566,f__Lachnospiraceae
A00000402,g__Clostridium
A00001810,g__Bacteroides
A00001811,g__Campylobacter
A00001812,g__Campylobacter
A00001813,g__Anabaena_Nostoc
A00001814,g__Desulfovibrio
A00001815,s__nucleatum
A00001816,g__Hydrogenobaculum
A00001817,s__goodfellowii
A00002291,g__Leuconostoc
A00002290,g__Bacillus
A00004263,g__Oligella
C00000409,k__Bacteria
C00000404,g__Anaerostipes
C00000405,g__Desulfovibrio
C00000403,f__Ruminococcaceae
A00005159,g__Sinorhizobium_Ensifer
A00005158,g__Hirschia
A00005155,g__Methylotenera
A00005154,g__Microbacterium
A00005157,g__Thioalkalivibrio
A00005156,g__Ancylobacter
A00005151,g__Leptospira
A00005150,g__Anabaena_Nostoc
A00005153,g__Flavobacterium
A00005152,g__Variovorax
A00001678,g__Crocosphaera
A00001679,g__Algoriphagus
A00001674,f__Synechococcaceae
A00001675,f__Phormdiaceae
A00001676,g__Anabaena_Nostoc
A00001677,f__Cytophagaceae
A00001670,g__Desulfurivibrio
A00001671,g__Stigmatella
A00001672,g__Mariprofundus
A00001673,f__Synechococcaceae
C00001757,g__Pediococcus
A00002891,g__Yersinia
A00002890,g__Enterobacter
A00002893,g__Anaerococcus
A00002892,f__Dermatophilaceae
A00002895,g__Nocardia
A00002894,g__Bifidobacterium
A00002897,g__Burkholderia
A00002896,f__Deferribacteraceae
A00002898,g__Cytophaga
C00002129,g__Enterococcus
A00002099,g__Staphylococcus
A00002098,g__Campylobacter
A00002091,g__Mycobacterium
A00002090,g__Escherichia
A00002093,g__Ralstonia
A00002092,g__Marinobacter
A00002095,f__Aerococcaceae
A00002094,g__Campylobacter
A00002097,g__Campylobacter
A00003418,g__Corynebacterium
A00003419,g__Campylobacter
A00003416,g__Anaerococcus
A00003414,g__Sediminibacterium
A00003415,f__Xanthomonadaceae
A00003412,g__Teredinibacter
A00003413,g__Mycoplasma
A00003410,g__Providencia
A00003411,g__Bacillus
A00002329,g__Mycoplasma
A00002328,g__Oenococcus
A00002327,g__Marinomonas
A00002326,f__Cryomorphaceae
A00002325,g__Clostridium
A00002324,g__Selenomonas
A00002323,g__Staphylococcus
A00002322,g__Streptomyces
A00002321,g__Pseudomonas
A00002320,g__Mesorhizobium
C00000185,p__Nanoarchaeota
C00000184,p__Nanoarchaeota
C00000981,g__Butyrivibrio
C00000987,g__Nocardioides
C00000986,o__Cytophagales
A00004547,g__Ferrimonas
C00000989,p__Armatimonadetes
C00000988,p__Armatimonadetes
C00002729,o__WD2101
C00002728,c__OPB56
A00000338,f__Halobacteriaceae
A00000339,f__Halobacteriaceae
A00000336,f__Sulfolobaceae
A00000337,g__Archaeoglobus
A00000334,g__Yersinia
A00000335,g__Zymomonas
A00000332,g__Yersinia
A00000333,g__Yersinia
A00000330,g__Yersinia
A00000331,g__Yersinia
A00001313,g__Geobacillus
A00001312,g__Geobacillus
A00001311,g__Gardnerella
A00001310,g__Frankia
A00001317,g__Halanaerobium
A00001316,g__Haemophilus
A00001315,g__Haemophilus
A00001314,g__Geobacter
A00004149,g__Corynebacterium
A00004148,g__Enterococcus
A00001319,g__Helicobacter
A00001318,f__Halobacteriaceae
A00002662,c__Actinobacteria
A00002663,g__Sediminibacterium
A00002660,g__Lachnoclostridium
A00002661,g__Neisseria
A00002666,g__Thermoanaerobacterium
A00002667,g__Escherichia
A00002664,f__Xanthomonadaceae
A00002665,g__Rhizobium
A00002668,g__Corynebacterium
A00002669,g__Niabella
A00000800,f__Comamonadaceae
A00000801,p__Dictyoglomi
A00000802,p__Dictyoglomi
A00000803,g__Escherichia
A00000804,g__Escherichia
A00000805,g__Escherichia
A00000806,g__Escherichia
A00000807,g__Escherichia
A00000808,g__Escherichia
A00000809,g__Escherichia
A00004497,f__Spirolinaceae
A00004364,g__Haemophilus
A00004495,f__Nostocaceae
A00004494,g__Pseudanabaena
A00004493,o__Chroococcales
A00004492,f__Phormdiaceae
A00004363,g__Vibrio
A00004490,g__Anabaena_Nostoc
A00004369,g__Bacteroides
A00004368,g__Streptococcus
A00004499,g__Thermosynechococcus
A00004498,f__Xenococcaceae
A00002406,g__Thiobacillus
A00002404,g__Escherichia
A00002405,g__Melioribacter
A00002402,g__Pseudomonas
A00002403,g__Streptococcus
A00002400,g__Chlamydia
A00002401,g__Ureaplasma
A00005674,g__Acetobacter
A00002408,g__Oribacterium
A00005676,g__Bacillus
A00004279,g__Listeria
A00004278,g__Bacillus
A00001579,g__Brucella
A00001578,g__Brucella
A00003759,f__Desulfurellaceae
A00003758,g__Rhizobium
A00003209,g__Parvimonas
A00003208,g__Acinetobacter
A00004508,f__Xenococcaceae
A00003751,g__Bacillus
A00003753,g__Oligella
A00003752,g__Pseudoxanthomonas
A00003755,g__Desulfotomaculum
A00003754,g__Actinopolyspora
A00003757,g__Rickettsia
A00003756,f__Rhodobacteraceae
A00005053,g__Pseudomonas
A00005054,g__Pseudomonas
A00005055,f__Xanthomonadaceae
A00005056,g__Pseudomonas
C00001566,g__Candidatus_Moduliflexus
C00001564,g__Mesotoga
C00001565n0,p__WS1
C00001565n1,p__WS1
A00004501,g__Pseudanabaena
A00001020,g__Listeria
A00004503,f__Nostocaceae
A00001022,g__Methanothermobacter
A00004505,g__Calothrix
A00004504,g__Cyanobacterium
A00001027,o__Pirellulales
A00001026,g__Pectobacterium
C00001179,g__Pelobacter
C00001178,f__Thermoanaerobacteraceaee1
C00001175,o__Clostridiales
C00001174,o__Coriobacteriales
C00001171,f__Thermoanaerobacteraceaee1
C00001170,p__Chloroflexi
C00001173,o__Coriobacteriales
C00001172,o__Anaerolineales
A00004969,g__Thermotoga
A00004968,g__Cycloclasticus
A00004967,g__Bacillus
A00004966,g__Bacillus
A00004965,g__Leptospira
A00004964,g__Bartonella
A00004963,g__Lactobacillus
A00004962,g__Bartonella
A00004961,g__Bartonella
A00004960,g__Streptococcus
A00005454,g__Synechocystis
A00005455,f__[Halobacillaceae]
A00005456,g__Streptococcus
A00005457,g__Bacteroides
A00005450,p__[Coprothermobacteria]
A00005451,f__Ruminococcaceae
A00005452,g__Streptomyces
A00001878,f__Chloroflexaceae
A00001879,g__Porphyromonas
A00001876,g__Helicobacter
A00001877,g__Mucilaginibacter
A00001874,g__Capnocytophaga
A00001875,g__Helicobacter
A00001872,g__Bilophila
A00001873,g__Campylobacter
A00001870,g__Bacteroides
A00001871,g__Bacteroides
C00000424,o__Anaerolineales
C00000425,o__[Saccharimonales]
C00000426,o__Obscuribacterales
C00000427,f__Rhodothermaceae
C00000420,o__Anaerolineales
C00000421,c__OPB56
C00000422,c__SJA-28
C00000423,g__Niabella
C00001827,g__Melioribacter
C00001826,o__[Saccharimonales]
C00001825,p__Parcubacteria
C00001824,c__Dehalococcoidetes
C00000428,o__[Microgenomatales]
C00000429,c__SJA-28
C00001821,o__LG048
C00001820,o__Bacteroidales
A00000478,g__Yersinia
A00000471,g__Rhodobacter
A00000470,g__Rhodobacter
A00000473,g__Shewanella
A00000472,g__Saccharopolyspora
A00000475,g__Desulfurococcus
A00000474,g__Shewanella
A00000477,g__Streptococcus
A00000476,g__Streptococcus
A00004778,p__SR1
A00004779,g__Leifsonia
A00004772,g__Mycoplasma
A00004773,g__Mycobacterium
A00004770,g__Alteromonas
A00004776,g__Bacillus
A00004777,f__Neisseriaceae
A00004774,o__Clostridiales
A00004775,g__Bacillus
A00005173,g__Leptospira
A00005172,g__Leptospira
A00005171,g__Escherichia
A00005170,g__Helicobacter
A00005177,g__Leptospira
A00005176,g__Mycobacterium
A00005175,g__Escherichia
A00005174,g__Leptospira
A00005179,g__Escherichia
A00005178,g__Staphylococcus
C00003082,o__Chlamydiales
C00003081,p__Saccharibacteria
C00003080,c__[Babelacia]
A00001692,f__Flavobacteriaceae
A00001693,f__Aquificaceae
A00001690,g__Campylobacter
A00001691,f__Flavobacteriaceae
A00001696,g__Ureaplasma
A00001697,g__Ureaplasma
A00001694,g__Bacteroides
A00001695,g__Bacteroides
A00001698,g__Borrelia
A00001699,g__Borrelia
C00001777,g__Mesotoga
C00001776,g__Melioribacter
C00001775,p__Microgenomates
C00001774,o__[Saccharimonales]
C00001773,c__GN05
C00001779,p__Parcubacteria
C00001778,o__LG048
C00002145,o__[Saccharimonales]
C00002144,o__LG048
C00002147,o__Pla1
C00002146,p__Zixibacteria
C00002141,p__Parcubacteria
C00002140,p__Parcubacteria
C00002142,p__Parcubacteria
C00002149,g__Syntrophobacter
C00002148,p__AC1
C00001489,c__GN05
C00001488,c__SJA-28
C00001485,o__Pla1
C00001484,g__DCE29
C00001487,g__Mesotoga
C00001486,o__Caenarcaniphilales
C00001481,o__O4D2Z37
C00001480,o__Bacteroidales
C00001483,o__LG048
C00001482,g__Treponema
A00003434,g__Aggregatibacter
A00003435,g__Campylobacter
A00003436,g__Oceanimonas
A00003921,g__Yersinia
A00003430,o__Bacillales
A00003431,g__Enterococcus
A00003432,g__Mesorhizobium
A00003433,g__Campylobacter
A00003928,g__Cellulomonas
A00003929,g__Brucella
A00003438,g__Mannheimia
A00003439,g__Streptococcus
A00002345,g__Peptoclostridium
A00002344,g__Bacillus
A00002347,g__Bacteroides
A00002346,g__Bifidobacterium
A00002341,g__Spirosoma
A00002340,g__Candidatus_Pelagibacter
A00002343,f__Aurantimonadaceae
A00002342,g__Mycobacterium
A00002349,f__Rhodobacteraceae
A00002348,g__Bradyrhizobium
A00003698,g__Megasphaera
A00003699,o__Thermoanaerobacterales
A00003690,g__Ureaplasma
A00003691,g__Enterococcus
A00003692,g__Mycobacterium
A00003693,g__Selenomonas
A00003694,g__Haemophilus
A00003695,f__Micromonosporaceae
A00003696,g__Clostridium
A00003697,g__Amycolatopsis
A00000314,g__Vibrio
A00000315,g__Vibrio
A00000640,f__Peptococcaceae
A00000317,g__Wigglesworthia
A00000310,f__Microbacteriaceae
A00000311,g__Ureaplasma
A00000312,g__Vibrio
A00000313,g__Aliivibrio
C00002707,o__PHOS-HD29
C00002706,o__Myxococcales
A00000648,g__Crocosphaera
A00000649,g__Escherichia
A00000318,g__Wolbachia
A00000319,g__Wolbachia
C00002700,o__Gastranaerophilales
A00002229,g__Staphylococcus
A00002223,g__Campylobacter
A00004167,g__Comamonas
A00004166,g__Rhizobium
A00001997,g__Lactobacillus
A00001996,g__Actinomyces
A00004163,g__Sulfobacillus
A00004162,g__Helicobacter
A00004161,g__Gordonia
A00004160,g__Bradyrhizobium
A00002225,g__Xanthomonas
A00001999,g__Escherichia
A00001998,f__Cyclobacteriaceae
A00004169,g__Rickettsia
A00004168,g__Prevotella
A00005696,g__Lactobacillus
A00005697,g__Octadecabacter
A00005694,g__Lactobacillus
A00005695,g__Lactobacillus
A00005692,g__Streptococcus
A00005693,f__Methylophilaceae
A00005690,g__Escherichia
A00005691,g__Pseudomonas
A00005698,f__Xenococcaceae
A00005699,g__Psychrobacter
A00000866,f__Halobacteriaceae
A00000867,f__Neisseriaceae
A00000864,g__Exiguobacterium
A00000865,o__Gemmatimonadales
A00000862,f__Desulfobacteraceae
A00000863,g__Escherichia
A00000860,g__Corynebacterium
A00000861,g__Deinococcus
A00000868,g__Listeria
A00000869,g__Mycobacterium
A00004349,g__Vibrio
A00004348,g__Borrelia
A00001199,g__Butyrivibrio
A00001198,g__Burkholderia
A00004343,g__Promicromonospora
A00001194,g__Bacillus
A00001197,g__Brevundimonas
A00001196,g__Brachyspira
A00001191,g__Acinetobacter
A00004346,f__Flavobacteriaceae
A00004345,g__Pseudonocardia
A00001192,g__Aggregatibacter
A00002975,g__Lactobacillus
A00002648,f__[Acetivibrionaceae]
A00002649,g__Neisseria
A00002640,g__Xanthomonas
A00002641,g__Lactobacillus
A00002642,g__Escherichia
A00002643,g__Neisseria
A00002644,f__Thiotrichaceae
A00002645,g__Mycobacterium
A00002646,c__Actinobacteria
A00002647,g__Ruminococcus
A00003599,g__Escherichia
A00003598,g__Bacillus
A00003593,g__Actinomyces
A00003592,g__Rickettsia
A00003591,g__Klebsiella
A00003590,g__Bacillus
A00003597,g__Citrobacter
A00003596,g__Neisseria
A00003595,g__Clostridium
A00003594,g__Gemella
A00001739,f__Flavobacteriaceae
A00001738,g__Campylobacter
A00001731,g__Bacteroides
A00001730,g__Helicobacter
A00001733,g__Arthrospira
A00001732,g__Bacteroides
A00001735,g__Borrelia
A00001734,g__Parabacteroides
A00001737,g__Campylobacter
A00001736,g__Bacteroides
A00005438,g__Streptococcus
A00005439,g__Chlamydophila
A00002428,g__Burkholderia
A00002429,g__Prevotella
A00002425,g__Lactobacillus
A00002426,g__Corynebacterium
A00002427,o__Clostridiales
A00002420,g__Oxalobacter
A00002421,g__Staphylococcus
A00002422,g__Sphingomonas
A00002423,g__Granulicella
A00003779,g__Helicobacter
A00003777,g__Corynebacterium
A00003776,g__Alistipes
A00003775,g__Ruminococcus
A00003774,g__Pseudomonas
A00003773,g__Pseudonocardia
A00003772,g__Staphylococcus
A00003771,g__Mesorhizobium
A00003770,g__Bifidobacterium
C00001540,c__GN05
A00001494,g__Desulfotomaculum
A00001495,f__Coriobacteriaceae
A00001496,g__Klebsiella
A00001497,g__Erysipelothrix
A00004314,g__Providencia
A00004315,g__Shewanella
A00001492,g__Cupriavidus
A00001493,g__Delftia
A00000067,f__Neisseriaceae
A00005375,g__Thioalkalivibrio
C00001153,o__Cytophagales
A00005376,g__Burkholderia
C00001157,o__Anaerolineales
C00001156,o__Anaerolineales
C00001155,g__Burkholderia
C00001154,o__Cytophagales
A00005371,g__Agrobacterium
C00001159,p__Chloroflexi
C00001158,o__SBR1031
A00005370,f__Pseudoalteromonadaceae
A00004905,g__Streptococcus
A00004904,g__Leptospira
A00004907,g__Leptospira
A00004906,g__Leptospira
A00004901,g__Escherichia
A00004900,g__Vibrio
A00004903,g__Escherichia
A00004902,g__Escherichia
A00005372,g__Clostridium
A00004909,g__Helicobacter
A00004908,g__Helicobacter
A00005379,g__Duganella
A00005378,g__Desulfovibrio
C00000392,g__Phascolarctobacterium
C00000395,g__Eubacterium
A00001854,g__Prevotella
A00001855,g__Prevotella
A00001856,g__Prevotella
A00001857,g__Prevotella
A00001850,g__Chlamydia
A00001851,g__Chlamydia
A00001852,g__Desulfovibrio
A00001853,f__Phormdiaceae
A00001858,g__Mesotoga
A00001859,o__Desulfobacterales
C00001845,g__Treponema
C00001844n0,o__Pla1
C00001844n1,o__Pla1
C00001847,c__Acidobacteriia
C00001841,o__Anaerolineales
C00001840,c__Gammaproteobacteria
C00001843,p__WS1
C00001842,g__Candidatus_Vecturithrix
C00001849,f__Propionibacteriaceae
C00001848,k__Bacteria
A00005453,g__Legionella
A00000101,g__Francisella
A00000100,g__Francisella
A00000103,g__Frankia
A00000102,g__Frankia
A00000105,g__Geobacillus
A00000104,s__nucleatum
A00000107,g__Geobacter
A00000106,g__Geobacter
A00000109,g__Gluconobacter
A00000108,c__Oxyphotobacteria
A00000455,g__Geobacillus
A00000454,g__Francisella
